sub_icb_location_code,sub_icb_location_ons_code,sub_icb_location_name,icb_ons_code,region_ons_code,appointment_date,actual_duration,count_of_appointments
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Feb-22,6-10 Minutes,2408
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Feb-22,Unknown / Data Quality,2816
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Feb-22,21-30 Minutes,1177
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Feb-22,6-10 Minutes,2340
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Feb-22,31-60 Minutes,733
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Feb-22,11-15 Minutes,1739
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Feb-22,16-20 Minutes,1105
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Feb-22,1-5 Minutes,1896
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Feb-22,Unknown / Data Quality,38
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Feb-22,6-10 Minutes,36
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Feb-22,21-30 Minutes,17
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Feb-22,16-20 Minutes,20
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Feb-22,11-15 Minutes,32
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Feb-22,31-60 Minutes,12
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Feb-22,1-5 Minutes,42
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Feb-22,6-10 Minutes,10
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Feb-22,21-30 Minutes,4
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Feb-22,31-60 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Feb-22,11-15 Minutes,4
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Feb-22,1-5 Minutes,5
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Feb-22,Unknown / Data Quality,1
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Feb-22,16-20 Minutes,5
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Feb-22,Unknown / Data Quality,3142
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Feb-22,6-10 Minutes,2803
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Feb-22,31-60 Minutes,754
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Feb-22,16-20 Minutes,1313
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Feb-22,21-30 Minutes,1190
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Feb-22,11-15 Minutes,1865
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Feb-22,1-5 Minutes,2172
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Mar-22,6-10 Minutes,2742
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Mar-22,31-60 Minutes,763
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Mar-22,21-30 Minutes,1211
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Mar-22,16-20 Minutes,1221
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Mar-22,Unknown / Data Quality,3052
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Mar-22,11-15 Minutes,1898
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Mar-22,1-5 Minutes,2003
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Mar-22,Unknown / Data Quality,2906
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Mar-22,6-10 Minutes,2465
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Mar-22,31-60 Minutes,737
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Mar-22,16-20 Minutes,1091
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Mar-22,21-30 Minutes,1152
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Mar-22,11-15 Minutes,1818
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Mar-22,1-5 Minutes,1803
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Mar-22,Unknown / Data Quality,2796
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Mar-22,6-10 Minutes,2462
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Mar-22,21-30 Minutes,1067
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Mar-22,31-60 Minutes,656
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Mar-22,11-15 Minutes,1676
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Mar-22,16-20 Minutes,1048
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Mar-22,1-5 Minutes,1777
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,04-Mar-22,Unknown / Data Quality,2889
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,04-Mar-22,31-60 Minutes,668
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,04-Mar-22,21-30 Minutes,1161
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,04-Mar-22,16-20 Minutes,1088
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,04-Mar-22,11-15 Minutes,1686
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,04-Mar-22,6-10 Minutes,2486
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,04-Mar-22,1-5 Minutes,1848
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,05-Mar-22,Unknown / Data Quality,77
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,05-Mar-22,31-60 Minutes,6
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,05-Mar-22,21-30 Minutes,19
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,05-Mar-22,6-10 Minutes,34
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,05-Mar-22,11-15 Minutes,25
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,05-Mar-22,16-20 Minutes,17
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,05-Mar-22,1-5 Minutes,29
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,06-Mar-22,Unknown / Data Quality,9
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,06-Mar-22,6-10 Minutes,1
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,06-Mar-22,16-20 Minutes,3
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,06-Mar-22,11-15 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,06-Mar-22,31-60 Minutes,3
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,06-Mar-22,1-5 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,07-Mar-22,6-10 Minutes,2802
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,07-Mar-22,31-60 Minutes,714
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,07-Mar-22,Unknown / Data Quality,3251
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,07-Mar-22,16-20 Minutes,1226
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,07-Mar-22,11-15 Minutes,1846
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,07-Mar-22,21-30 Minutes,1228
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,07-Mar-22,1-5 Minutes,2230
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,08-Mar-22,6-10 Minutes,2645
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,08-Mar-22,Unknown / Data Quality,2940
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,08-Mar-22,21-30 Minutes,1222
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,08-Mar-22,16-20 Minutes,1202
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,08-Mar-22,31-60 Minutes,696
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,08-Mar-22,11-15 Minutes,1946
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,08-Mar-22,1-5 Minutes,2011
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,09-Mar-22,6-10 Minutes,2425
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,09-Mar-22,31-60 Minutes,703
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,09-Mar-22,Unknown / Data Quality,2840
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,09-Mar-22,21-30 Minutes,1097
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,09-Mar-22,16-20 Minutes,1222
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,09-Mar-22,11-15 Minutes,1782
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,09-Mar-22,1-5 Minutes,1826
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,10-Mar-22,Unknown / Data Quality,2743
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,10-Mar-22,6-10 Minutes,2496
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,10-Mar-22,21-30 Minutes,1107
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,10-Mar-22,16-20 Minutes,1131
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,10-Mar-22,11-15 Minutes,1716
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,10-Mar-22,1-5 Minutes,1802
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,10-Mar-22,31-60 Minutes,683
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,11-Mar-22,Unknown / Data Quality,2786
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,11-Mar-22,6-10 Minutes,2397
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,11-Mar-22,31-60 Minutes,633
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,11-Mar-22,16-20 Minutes,1079
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,11-Mar-22,11-15 Minutes,1729
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,11-Mar-22,21-30 Minutes,1084
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,11-Mar-22,1-5 Minutes,1915
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,12-Mar-22,Unknown / Data Quality,103
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,12-Mar-22,6-10 Minutes,56
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,12-Mar-22,31-60 Minutes,10
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,12-Mar-22,21-30 Minutes,33
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,12-Mar-22,16-20 Minutes,30
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,12-Mar-22,11-15 Minutes,46
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,12-Mar-22,1-5 Minutes,39
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,13-Mar-22,16-20 Minutes,1
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,13-Mar-22,11-15 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,13-Mar-22,21-30 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,13-Mar-22,Unknown / Data Quality,5
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,13-Mar-22,31-60 Minutes,5
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,14-Mar-22,Unknown / Data Quality,3147
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,14-Mar-22,6-10 Minutes,2928
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,14-Mar-22,31-60 Minutes,704
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,14-Mar-22,21-30 Minutes,1209
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,14-Mar-22,16-20 Minutes,1282
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,14-Mar-22,11-15 Minutes,1994
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,14-Mar-22,1-5 Minutes,2354
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,15-Mar-22,Unknown / Data Quality,2948
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,15-Mar-22,31-60 Minutes,791
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,15-Mar-22,21-30 Minutes,1134
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,15-Mar-22,6-10 Minutes,2614
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,15-Mar-22,16-20 Minutes,1256
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,15-Mar-22,11-15 Minutes,1849
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,15-Mar-22,1-5 Minutes,2024
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,16-Mar-22,Unknown / Data Quality,2820
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,16-Mar-22,6-10 Minutes,2375
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,16-Mar-22,21-30 Minutes,1060
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,16-Mar-22,16-20 Minutes,1122
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,16-Mar-22,31-60 Minutes,650
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,16-Mar-22,11-15 Minutes,1712
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,16-Mar-22,1-5 Minutes,1782
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,17-Mar-22,Unknown / Data Quality,2952
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,17-Mar-22,6-10 Minutes,2350
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,17-Mar-22,31-60 Minutes,604
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,17-Mar-22,21-30 Minutes,1093
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,17-Mar-22,16-20 Minutes,1070
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,17-Mar-22,11-15 Minutes,1671
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,17-Mar-22,1-5 Minutes,1784
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Mar-22,Unknown / Data Quality,2802
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Mar-22,6-10 Minutes,2265
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Mar-22,21-30 Minutes,1049
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Mar-22,16-20 Minutes,1121
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Mar-22,11-15 Minutes,1682
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Mar-22,1-5 Minutes,1883
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Mar-22,31-60 Minutes,612
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Mar-22,Unknown / Data Quality,34
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Mar-22,6-10 Minutes,44
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Mar-22,21-30 Minutes,34
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Mar-22,31-60 Minutes,12
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Mar-22,16-20 Minutes,32
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Mar-22,11-15 Minutes,36
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Mar-22,1-5 Minutes,78
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Mar-22,Unknown / Data Quality,13
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Mar-22,6-10 Minutes,3
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Mar-22,21-30 Minutes,6
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Mar-22,31-60 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Mar-22,16-20 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Mar-22,11-15 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Mar-22,1-5 Minutes,5
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Mar-22,6-10 Minutes,2663
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Mar-22,Unknown / Data Quality,3108
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Mar-22,31-60 Minutes,744
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Mar-22,16-20 Minutes,1309
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Mar-22,11-15 Minutes,1826
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Mar-22,21-30 Minutes,1205
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Mar-22,1-5 Minutes,2164
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Mar-22,Unknown / Data Quality,2990
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Mar-22,31-60 Minutes,669
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Mar-22,21-30 Minutes,1152
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Mar-22,16-20 Minutes,1084
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Mar-22,6-10 Minutes,2495
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Mar-22,1-5 Minutes,1964
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Mar-22,11-15 Minutes,1807
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Mar-22,6-10 Minutes,2247
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Mar-22,31-60 Minutes,612
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Mar-22,21-30 Minutes,1047
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Mar-22,16-20 Minutes,1116
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Mar-22,11-15 Minutes,1761
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Mar-22,1-5 Minutes,1809
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Mar-22,Unknown / Data Quality,2637
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Mar-22,Unknown / Data Quality,2685
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Mar-22,6-10 Minutes,2300
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Mar-22,31-60 Minutes,573
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Mar-22,21-30 Minutes,996
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Mar-22,16-20 Minutes,1000
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Mar-22,11-15 Minutes,1568
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Mar-22,1-5 Minutes,1792
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Mar-22,Unknown / Data Quality,2735
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Mar-22,6-10 Minutes,2398
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Mar-22,31-60 Minutes,568
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Mar-22,21-30 Minutes,1053
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Mar-22,16-20 Minutes,1004
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Mar-22,11-15 Minutes,1527
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Mar-22,1-5 Minutes,1795
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Mar-22,Unknown / Data Quality,49
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Mar-22,6-10 Minutes,33
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Mar-22,31-60 Minutes,14
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Mar-22,21-30 Minutes,24
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Mar-22,16-20 Minutes,17
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Mar-22,11-15 Minutes,37
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Mar-22,1-5 Minutes,45
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Mar-22,Unknown / Data Quality,10
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Mar-22,16-20 Minutes,1
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Mar-22,11-15 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Mar-22,1-5 Minutes,3
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Mar-22,6-10 Minutes,1
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Mar-22,6-10 Minutes,2717
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Mar-22,Unknown / Data Quality,2930
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Mar-22,31-60 Minutes,708
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Mar-22,16-20 Minutes,1214
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Mar-22,11-15 Minutes,1877
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Mar-22,1-5 Minutes,2082
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Mar-22,21-30 Minutes,1143
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,29-Mar-22,Unknown / Data Quality,2955
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,29-Mar-22,6-10 Minutes,2510
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,29-Mar-22,31-60 Minutes,661
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,29-Mar-22,21-30 Minutes,1179
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,29-Mar-22,16-20 Minutes,1208
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,29-Mar-22,1-5 Minutes,1939
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,29-Mar-22,11-15 Minutes,1817
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,30-Mar-22,Unknown / Data Quality,2832
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,30-Mar-22,6-10 Minutes,2307
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,30-Mar-22,31-60 Minutes,674
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,30-Mar-22,16-20 Minutes,1134
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,30-Mar-22,1-5 Minutes,1823
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,30-Mar-22,11-15 Minutes,1665
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,30-Mar-22,21-30 Minutes,1073
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,31-Mar-22,Unknown / Data Quality,2699
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,31-Mar-22,6-10 Minutes,2334
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,31-Mar-22,31-60 Minutes,625
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,31-Mar-22,21-30 Minutes,1110
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,31-Mar-22,16-20 Minutes,1045
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,31-Mar-22,11-15 Minutes,1644
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,31-Mar-22,1-5 Minutes,1729
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Apr-22,Unknown / Data Quality,2650
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Apr-22,6-10 Minutes,2273
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Apr-22,31-60 Minutes,670
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Apr-22,21-30 Minutes,1085
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Apr-22,16-20 Minutes,1045
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Apr-22,11-15 Minutes,1629
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Apr-22,1-5 Minutes,1764
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Apr-22,Unknown / Data Quality,106
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Apr-22,6-10 Minutes,50
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Apr-22,21-30 Minutes,37
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Apr-22,31-60 Minutes,27
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Apr-22,16-20 Minutes,48
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Apr-22,11-15 Minutes,55
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Apr-22,1-5 Minutes,46
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Apr-22,Unknown / Data Quality,1
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Apr-22,31-60 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Apr-22,21-30 Minutes,4
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Apr-22,11-15 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Apr-22,6-10 Minutes,4
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Apr-22,1-5 Minutes,1
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,04-Apr-22,Unknown / Data Quality,2789
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,04-Apr-22,6-10 Minutes,2626
